FECHA;HORA;ACO;ATI;CAM;CHO;COY;CUA;FAC;IZT;LLA;LPR;MER;MON;NEZ;PED;SAG;SJA;SUR;TAH;TLA;TLI;TPN;UIZ;VIF;XAL
22/11/2011;12;12;43;74;27;61;18;34;43;27;92;48;13;13;45;35;-99;38;-99;56;23;27;-99;15;65
22/11/2011;13;10;19;26;10;42;-99;19;40;16;27;57;8;9;31;16;-99;29;-99;24;13;28;-99;7;24
22/11/2011;14;6;14;17;10;31;20;18;26;18;15;18;6;8;21;16;-99;37;-99;28;12;37;9;7;17
22/11/2011;15;8;14;17;8;18;16;19;19;18;14;19;5;7;15;14;-99;12;-99;20;11;25;10;7;20
22/11/2011;16;9;12;23;8;21;18;19;20;19;14;22;6;10;15;17;-99;13;-99;26;13;19;14;5;19
22/11/2011;17;7;12;30;11;24;18;20;31;21;20;30;5;16;18;19;-99;16;-99;24;15;21;17;6;20
22/11/2011;18;8;18;44;17;31;24;31;33;36;-99;39;9;24;27;30;-99;26;-99;37;19;26;32;11;21
22/11/2011;19;10;29;50;29;31;50;42;48;29;18;43;18;28;42;34;-99;39;-99;45;27;33;32;22;32
22/11/2011;20;13;33;35;22;29;32;33;36;17;14;33;16;15;27;27;-99;18;-99;27;25;27;21;15;34
22/11/2011;21;18;29;45;28;28;24;34;36;21;9;27;18;19;22;23;-99;22;-99;36;28;21;21;21;33
22/11/2011;22;14;25;47;22;29;35;34;34;19;21;29;12;27;31;26;-99;28;-99;42;31;23;29;27;38
22/11/2011;23;12;30;44;29;35;29;36;37;31;30;37;9;24;38;29;-99;34;-99;40;29;20;28;27;34
22/11/2011;24;10;20;37;31;39;23;22;40;28;13;38;8;16;37;29;-99;35;-99;38;23;19;29;19;14
23/11/2011;1;12;17;26;29;34;12;11;26;24;6;23;10;17;22;26;-99;24;-99;28;21;17;20;12;9
23/11/2011;2;10;16;22;26;28;10;20;12;13;4;10;7;10;17;14;-99;14;-99;19;9;14;8;6;6
23/11/2011;3;5;12;23;19;10;13;14;11;17;4;10;13;4;20;13;-99;7;-99;14;9;17;6;7;15
23/11/2011;4;7;17;18;16;12;12;15;17;12;5;17;20;7;20;16;-99;2;-99;22;11;10;12;7;13
23/11/2011;5;15;17;26;19;22;10;13;29;23;14;26;19;10;22;26;-99;9;-99;34;12;16;21;12;25
23/11/2011;6;14;22;35;19;32;13;20;34;27;27;35;19;16;24;28;-99;24;-99;35;17;17;26;17;31
23/11/2011;7;20;23;40;20;33;18;23;37;27;27;34;20;22;30;32;-99;30;-99;34;25;15;25;24;31
23/11/2011;8;20;30;35;20;32;18;29;33;26;11;33;19;20;31;30;-99;28;-99;40;30;14;24;23;26
23/11/2011;9;13;26;30;22;25;21;31;28;24;15;26;24;9;33;25;-99;22;-99;36;25;32;20;11;-99
23/11/2011;10;7;18;29;28;18;28;29;21;14;13;19;4;10;32;16;-99;12;-99;32;19;25;16;12;-99
23/11/2011;11;4;14;21;-99;-99;25;23;15;10;9;21;2;3;25;13;-99;13;-99;25;13;28;9;6;-99
23/11/2011;12;3;13;12;-99;-99;15;19;20;11;11;25;2;2;15;10;-99;11;-99;17;9;23;8;3;-99
23/11/2011;13;4;9;12;6;-99;17;13;16;11;14;20;2;2;16;11;-99;9;-99;19;7;23;10;2;-99
23/11/2011;14;3;9;13;8;15;16;14;17;8;16;20;2;5;13;11;-99;10;-99;14;8;22;7;3;-99
23/11/2011;15;5;12;20;10;20;16;14;20;8;9;21;3;6;17;10;-99;12;-99;19;8;18;8;4;-99
23/11/2011;16;5;11;21;9;21;17;18;20;5;8;20;4;4;19;12;-99;11;-99;16;7;21;10;4;-99
23/11/2011;17;5;12;25;-99;22;16;17;26;6;8;22;5;5;17;12;14;13;-99;18;9;19;7;6;-99
23/11/2011;18;8;17;27;14;23;18;22;26;12;-99;29;6;11;22;16;17;19;-99;21;12;24;14;7;-99
23/11/2011;19;11;17;26;30;25;20;19;27;22;12;-99;7;17;25;20;19;20;-99;22;16;22;21;11;-99
23/11/2011;20;8;17;25;21;25;17;18;29;22;18;31;11;17;26;21;16;20;-99;29;18;26;19;13;-99
23/11/2011;21;9;15;24;18;-99;19;16;29;20;20;29;12;14;23;20;18;19;-99;23;17;24;17;13;-99
23/11/2011;22;10;14;25;22;-99;14;12;29;20;17;26;10;15;21;20;20;17;-99;27;19;22;24;15;-99
23/11/2011;23;12;19;21;20;-99;15;12;29;18;16;24;16;14;17;15;26;15;-99;28;25;20;23;21;-99
23/11/2011;24;13;12;23;19;-99;15;11;30;19;12;22;19;12;16;18;26;15;-99;28;25;19;23;20;-99
24/11/2011;1;12;8;27;24;25;11;8;30;17;15;24;18;8;14;14;26;19;-99;25;23;17;22;22;-99
24/11/2011;2;17;11;22;21;25;13;14;29;20;12;27;17;7;16;16;21;20;-99;25;18;13;23;22;-99
24/11/2011;3;20;13;25;20;24;14;14;29;22;8;26;17;12;15;23;25;19;-99;20;19;13;21;22;-99
24/11/2011;4;20;10;24;20;26;11;10;26;21;11;26;17;12;15;23;23;20;-99;27;22;13;18;13;-99
24/11/2011;5;17;8;27;20;25;14;9;25;17;12;24;16;12;17;21;24;20;-99;26;13;16;18;11;-99
24/11/2011;6;16;11;23;20;12;20;12;24;21;21;26;17;12;15;19;21;10;-99;27;14;10;17;19;-99
24/11/2011;7;13;15;25;19;15;20;15;27;23;23;29;14;14;19;20;24;9;-99;27;19;10;17;19;-99
24/11/2011;8;14;16;25;22;23;17;14;27;22;21;27;16;14;18;24;24;12;-99;28;23;12;18;19;-99
24/11/2011;9;15;15;24;14;24;17;10;28;21;18;26;17;13;19;22;26;15;-99;-99;17;18;19;15;-99
24/11/2011;10;9;15;22;13;21;15;12;28;11;18;30;12;11;17;-99;24;13;-99;27;11;17;21;9;-99
24/11/2011;11;7;14;-99;21;24;19;18;30;14;25;32;8;16;19;16;28;13;-99;27;14;18;31;4;-99
24/11/2011;12;4;14;-99;27;37;23;22;44;12;36;40;7;21;31;20;34;28;-99;35;16;24;39;5;-99
24/11/2011;13;5;18;-99;26;47;21;24;47;13;28;50;7;17;39;16;28;43;-99;35;12;39;39;6;-99
24/11/2011;14;-99;15;-99;20;41;22;27;40;15;19;36;-99;13;36;16;16;41;-99;21;10;-99;28;6;-99
24/11/2011;15;5;12;23;12;29;19;14;18;12;10;15;4;4;22;13;9;18;-99;20;9;31;11;4;14
24/11/2011;16;4;11;20;12;18;15;14;-99;17;13;25;3;4;22;13;8;11;-99;22;8;25;9;5;18
24/11/2011;17;6;13;22;17;23;19;20;-99;22;16;27;4;7;22;15;9;16;8;23;12;22;12;6;19
24/11/2011;18;11;15;39;18;38;29;23;29;33;23;37;12;16;31;24;19;26;12;36;22;17;21;10;21
24/11/2011;19;16;30;49;25;52;39;24;60;33;-99;-99;19;24;53;32;37;37;14;44;31;24;28;15;21
24/11/2011;20;13;29;41;28;60;41;32;53;27;15;45;19;21;51;28;32;38;35;36;27;29;41;15;18
24/11/2011;21;22;26;33;33;38;33;21;34;26;15;32;27;20;39;29;28;42;40;34;24;27;27;20;17
24/11/2011;22;13;28;34;36;31;26;22;35;28;24;33;25;26;34;30;29;30;39;33;29;20;28;23;24
24/11/2011;23;15;30;36;26;32;34;30;35;23;23;34;35;27;30;30;34;29;35;35;33;15;28;25;22
24/11/2011;24;21;20;34;29;33;31;28;34;23;32;34;24;30;24;25;37;25;35;31;31;11;29;28;29
25/11/2011;1;23;11;33;28;29;34;24;33;25;24;35;24;24;18;28;34;25;35;31;32;8;29;27;30
25/11/2011;2;25;9;31;25;25;24;20;33;26;26;33;23;21;17;25;29;25;33;29;30;6;26;25;29
25/11/2011;3;21;11;29;21;25;24;19;32;24;27;31;21;21;15;24;29;25;28;28;30;7;23;24;28
25/11/2011;4;17;18;29;21;24;19;17;29;21;28;30;17;19;19;23;27;23;27;24;28;6;23;22;25
25/11/2011;5;17;18;33;20;26;29;17;28;20;29;31;17;19;19;24;27;22;27;23;27;6;24;21;26
25/11/2011;6;16;22;40;19;25;37;20;29;21;27;30;18;17;19;25;26;21;18;26;28;7;24;23;31
25/11/2011;7;14;26;38;19;24;-99;21;30;23;28;32;18;17;25;22;43;21;-99;27;29;9;23;21;33
25/11/2011;8;16;31;53;26;29;25;28;39;28;31;35;21;18;29;25;39;24;20;32;33;9;26;22;36
25/11/2011;9;18;40;62;26;41;14;44;52;38;56;54;26;33;41;31;39;32;24;45;46;24;30;29;53
25/11/2011;10;24;48;83;26;44;11;91;57;38;69;70;35;63;50;31;43;34;20;77;61;37;38;-99;47
25/11/2011;11;22;-99;97;27;31;37;118;46;29;54;-99;34;88;40;29;79;16;14;86;69;28;29;65;45
25/11/2011;12;15;-99;86;14;20;39;74;32;22;47;51;6;36;18;26;68;8;6;63;53;17;13;46;37
25/11/2011;13;-99;-99;43;11;25;32;57;37;20;34;51;12;17;18;22;35;7;3;39;30;16;21;17;43
25/11/2011;14;-99;36;47;9;26;30;55;42;23;27;46;7;18;21;22;26;14;5;48;36;17;24;15;43
25/11/2011;15;-99;27;44;11;33;34;52;44;26;21;36;8;17;23;30;25;17;5;44;32;23;29;17;44
25/11/2011;16;-99;21;45;13;43;39;38;43;22;27;39;7;13;32;32;27;32;8;47;29;29;25;14;47
25/11/2011;17;-99;20;67;14;50;48;29;48;19;25;44;9;13;39;32;39;34;9;64;29;25;22;10;48
25/11/2011;18;-99;38;80;17;42;44;82;55;38;37;61;18;17;48;42;49;26;6;88;32;12;20;25;54
25/11/2011;19;-99;52;59;20;38;35;81;44;25;42;53;16;20;54;40;53;32;7;75;52;14;25;48;44
25/11/2011;20;-99;68;59;25;50;23;55;45;37;42;55;15;33;72;40;60;39;19;68;31;15;32;51;49
25/11/2011;21;-99;72;67;25;53;15;73;47;37;53;54;15;44;55;-99;69;54;34;69;43;17;28;44;52
25/11/2011;22;-99;69;67;27;58;17;68;58;45;41;62;20;35;55;46;62;51;28;65;51;15;41;50;42
25/11/2011;23;-99;55;68;30;48;18;64;54;49;43;62;28;43;49;48;64;38;31;59;61;21;41;48;47
25/11/2011;24;-99;59;70;22;47;16;61;54;47;50;61;19;40;43;52;63;33;42;62;62;18;42;54;46
26/11/2011;1;-99;49;64;29;46;15;54;51;42;54;56;23;26;43;47;62;35;39;62;60;11;33;54;56
26/11/2011;2;-99;46;56;29;41;17;47;44;35;53;52;26;26;39;38;60;37;24;59;58;7;33;52;51
26/11/2011;3;-99;42;46;29;41;11;38;41;36;47;45;36;31;32;38;53;30;19;50;55;7;34;43;46
26/11/2011;4;-99;37;46;28;35;10;35;42;39;49;45;27;14;42;41;45;20;19;49;48;6;20;35;43
26/11/2011;5;-99;29;50;33;28;9;36;39;38;48;49;31;14;40;38;45;20;17;51;47;7;23;34;43
26/11/2011;6;-99;32;45;24;25;10;35;32;34;47;44;31;26;40;-99;47;24;25;38;45;10;28;35;47
26/11/2011;7;-99;35;44;27;34;38;35;39;37;38;44;32;31;32;39;45;33;27;43;44;13;34;34;46
26/11/2011;8;-99;34;46;26;37;39;37;43;34;49;44;33;34;30;36;49;31;25;41;44;16;36;33;45
26/11/2011;9;-99;43;57;30;41;39;43;47;40;60;59;33;43;36;39;48;36;22;57;47;21;41;37;55
26/11/2011;10;-99;53;71;27;50;43;53;57;53;63;72;29;59;43;47;61;45;25;64;55;50;45;41;69
26/11/2011;11;-99;42;61;24;66;44;49;76;-99;35;73;20;56;52;49;74;57;30;36;58;37;56;50;72
26/11/2011;12;-99;27;47;20;77;39;33;61;22;26;50;11;18;47;22;64;70;38;22;19;28;48;15;29
26/11/2011;13;-99;14;30;15;52;33;10;37;-99;29;37;-99;26;39;20;32;60;49;24;17;29;40;13;28
26/11/2011;14;-99;9;20;25;25;18;7;24;23;25;35;-99;29;27;18;22;27;39;20;12;40;33;10;29
26/11/2011;15;-99;11;19;35;19;17;3;21;22;26;29;-99;28;20;16;19;10;36;17;15;33;26;7;31
26/11/2011;16;-99;8;15;35;30;14;6;42;18;33;38;-99;35;18;26;24;40;37;14;14;37;26;7;32
26/11/2011;17;-99;16;24;35;41;17;17;54;32;47;51;-99;49;29;48;56;40;26;20;19;48;43;13;44
26/11/2011;18;-99;33;61;33;54;35;47;64;55;68;62;-99;57;43;64;73;53;29;42;44;42;50;62;71
26/11/2011;19;-99;37;72;40;64;61;48;68;-99;74;73;-99;65;58;67;78;62;36;74;67;34;57;69;78
26/11/2011;20;-99;26;63;28;64;46;28;68;46;59;73;-99;62;44;51;78;60;39;53;49;25;60;36;71
26/11/2011;21;-99;43;58;31;62;27;36;65;29;33;66;-99;47;49;31;53;58;33;55;44;38;55;14;49
26/11/2011;22;-99;23;43;30;43;36;32;35;13;13;24;-99;23;51;21;17;48;43;44;25;37;21;12;32
26/11/2011;23;-99;17;29;26;21;22;18;29;25;10;28;-99;21;45;25;24;23;47;37;22;40;21;12;23
26/11/2011;24;-99;12;34;25;34;13;11;34;29;8;31;-99;16;28;24;17;26;30;21;22;28;22;11;13
27/11/2011;1;-99;11;28;28;23;9;8;33;17;11;25;-99;11;20;14;12;17;19;19;12;12;24;7;13
27/11/2011;2;-99;10;16;24;20;9;20;13;6;7;10;-99;17;19;-99;6;14;12;20;10;8;5;5;11
27/11/2011;3;-99;9;13;21;8;10;9;10;9;4;8;-99;0;18;-99;5;2;9;18;9;9;3;3;11
27/11/2011;4;-99;7;18;18;10;7;5;9;11;4;9;-99;1;15;-99;5;4;8;14;8;9;5;4;7
27/11/2011;5;-99;10;21;9;12;4;4;18;9;6;20;-99;2;12;-99;5;8;6;13;13;9;7;4;8
27/11/2011;6;-99;10;16;9;7;2;2;16;14;11;21;-99;10;11;-99;17;2;8;11;11;3;14;5;11
27/11/2011;7;-99;13;25;12;12;4;4;21;16;15;28;-99;17;13;-99;21;4;9;16;12;16;15;5;20
27/11/2011;8;-99;16;26;16;20;8;7;26;19;9;32;-99;18;14;-99;16;13;13;20;11;11;22;5;19
27/11/2011;9;-99;19;25;19;26;15;18;29;19;11;24;-99;14;16;-99;14;16;14;25;14;13;21;7;16
27/11/2011;10;-99;17;22;21;24;15;13;26;17;13;20;-99;11;20;-99;-99;15;16;22;14;19;17;6;17
27/11/2011;11;-99;13;21;23;21;11;13;25;16;20;23;-99;9;15;-99;-99;15;20;24;11;20;13;6;19
27/11/2011;12;-99;11;25;16;18;10;11;22;17;22;24;-99;8;14;-99;-99;14;22;20;10;23;15;4;20
27/11/2011;13;-99;11;17;14;17;15;11;22;16;16;24;-99;13;12;-99;-99;11;23;16;9;20;21;4;21
27/11/2011;14;-99;12;23;15;21;18;12;26;16;22;28;-99;24;16;-99;-99;14;26;21;11;20;22;6;29
27/11/2011;15;10;18;28;19;23;18;19;25;21;24;32;-99;27;17;-99;-99;17;25;22;20;24;25;10;32
27/11/2011;16;12;19;26;24;23;17;16;28;23;24;29;10;27;23;-99;24;21;33;24;23;27;28;16;19
27/11/2011;17;10;16;28;20;23;17;16;29;25;24;28;14;24;18;-99;26;18;34;26;26;25;25;19;26
27/11/2011;18;13;16;27;24;20;23;13;29;24;21;27;16;19;22;-99;29;15;29;28;24;27;23;17;27
27/11/2011;19;12;16;25;22;23;17;13;27;21;22;26;11;19;-99;-99;28;16;26;28;24;21;22;11;19
27/11/2011;20;8;20;25;17;25;17;16;26;17;23;25;14;16;17;-99;28;18;26;27;24;20;22;14;19
27/11/2011;21;10;19;27;19;24;14;13;27;25;14;25;17;17;21;-99;28;19;25;28;25;21;20;25;17
27/11/2011;22;12;16;28;19;23;14;13;27;-99;27;25;16;20;18;-99;27;17;24;29;29;21;21;18;27
27/11/2011;23;11;19;30;18;21;12;9;28;21;17;28;22;21;15;-99;28;10;24;31;23;17;22;7;28
27/11/2011;24;6;24;25;16;17;10;13;29;15;11;23;12;9;10;-99;19;8;23;29;18;10;22;11;17
28/11/2011;1;6;16;24;10;20;11;13;27;12;8;21;6;-99;14;-99;14;12;19;-99;19;11;13;12;12
28/11/2011;2;4;9;22;7;18;7;12;26;14;6;24;5;-99;12;-99;13;9;20;-99;14;14;17;8;11
28/11/2011;3;5;19;39;6;15;12;9;24;10;7;26;4;-99;16;-99;11;8;19;-99;15;12;16;6;11
28/11/2011;4;6;15;39;9;14;17;8;23;10;15;34;4;-99;14;-99;12;5;15;-99;14;13;17;5;13
28/11/2011;5;7;16;31;12;13;18;14;36;15;20;30;4;0;12;-99;8;6;11;-99;10;14;7;8;20
28/11/2011;6;10;19;34;22;19;15;17;36;30;26;29;6;5;16;-99;14;8;15;24;17;18;13;11;31
28/11/2011;7;14;32;42;25;30;21;28;39;34;32;35;8;13;25;-99;30;27;21;41;22;20;23;16;41
28/11/2011;8;22;37;44;31;34;30;32;37;38;37;39;14;22;-99;-99;39;29;25;50;32;31;29;22;40
28/11/2011;9;18;23;32;25;31;-99;20;32;37;36;33;13;17;33;-99;35;26;23;34;39;37;26;22;37
28/11/2011;10;11;21;-99;19;36;27;24;-99;-99;-99;33;8;17;29;-99;37;28;-99;23;34;30;31;18;40
28/11/2011;11;11;19;29;20;45;34;21;-99;29;47;40;6;25;36;-99;42;41;29;25;38;30;43;-99;57
28/11/2011;12;8;22;40;24;52;40;25;-99;31;57;46;9;37;-99;-99;46;54;42;29;53;44;53;-99;61
28/11/2011;13;7;24;44;28;54;31;22;-99;21;65;49;14;45;-99;-99;53;61;45;49;50;53;54;-99;63
28/11/2011;14;8;29;61;21;43;14;28;-99;17;74;56;18;32;37;-99;44;45;51;64;28;51;47;-99;44
28/11/2011;15;9;16;41;17;43;15;26;57;17;-99;69;7;10;31;-99;36;30;44;34;13;36;36;-99;32
28/11/2011;16;9;17;31;10;41;23;22;49;17;18;46;7;16;30;-99;36;46;29;34;11;34;47;-99;26
28/11/2011;17;9;20;36;13;36;27;27;37;16;25;40;6;24;29;-99;25;31;31;36;17;32;41;12;22
28/11/2011;18;16;28;52;24;49;28;38;39;34;25;44;8;27;36;-99;27;40;40;46;30;29;39;15;28
28/11/2011;19;24;50;60;35;55;49;44;50;43;30;56;15;44;59;-99;48;56;48;59;46;25;50;29;26
28/11/2011;20;16;36;60;48;56;48;36;59;40;26;54;30;42;55;-99;44;57;52;58;49;26;49;30;25
28/11/2011;21;13;34;55;-99;50;44;33;53;40;39;54;31;42;48;-99;40;52;49;52;40;20;42;39;39
28/11/2011;22;24;29;50;36;49;43;37;52;35;45;50;30;44;41;-99;51;46;52;48;41;15;48;41;52
28/11/2011;23;30;29;48;31;43;46;38;50;39;45;47;34;47;32;-99;53;42;38;49;45;11;49;42;46
28/11/2011;24;32;33;44;30;37;44;37;47;39;46;46;31;44;20;40;52;37;31;45;43;7;44;42;45
29/11/2011;1;31;25;42;29;34;39;32;46;35;43;-99;31;37;14;36;49;34;35;38;44;6;40;37;43
29/11/2011;2;26;17;40;28;23;27;26;42;34;41;-99;27;32;12;34;44;30;26;35;43;4;37;34;37
29/11/2011;3;23;15;39;23;28;22;23;40;33;40;-99;25;28;20;33;38;31;28;33;38;4;35;32;38
29/11/2011;4;21;19;38;23;28;15;19;42;33;35;37;23;26;16;31;37;29;33;29;39;3;33;27;37
29/11/2011;5;22;17;42;23;27;16;19;40;28;33;38;25;25;19;27;36;25;32;26;36;3;30;28;38
29/11/2011;6;23;27;47;23;26;26;26;36;28;35;40;27;24;24;32;48;23;29;33;35;5;31;29;40
29/11/2011;7;24;35;50;22;29;46;32;37;28;40;44;26;22;32;30;41;25;30;34;35;8;31;30;42
29/11/2011;8;24;37;44;21;39;57;36;39;34;55;49;25;24;38;32;41;30;28;40;37;8;32;22;46
29/11/2011;9;21;46;58;31;54;59;43;51;43;83;57;29;29;46;40;55;41;39;47;45;38;54;34;67
29/11/2011;10;20;52;82;48;69;40;71;84;49;104;84;26;33;62;51;66;69;41;85;61;65;50;46;86
29/11/2011;11;17;53;84;70;84;19;-99;106;57;123;115;17;-99;84;59;-99;98;41;84;75;81;-99;46;116
29/11/2011;12;19;40;83;66;69;16;-99;104;51;125;133;12;33;75;69;-99;65;29;75;64;49;-99;39;128
29/11/2011;13;15;28;76;54;63;19;-99;97;22;126;82;12;36;39;47;-99;38;42;-99;32;29;-99;15;88
29/11/2011;14;11;22;71;34;57;28;-99;67;18;41;60;16;24;46;23;49;59;37;51;17;33;-99;10;29
29/11/2011;15;7;16;55;19;51;37;-99;39;19;18;30;18;19;43;18;22;51;26;32;13;55;-99;7;26
29/11/2011;16;7;18;35;16;34;54;-99;25;21;16;23;10;13;44;15;17;39;24;33;15;52;23;6;20
29/11/2011;17;8;16;37;22;31;52;-99;26;25;20;38;8;15;42;18;18;32;22;34;15;54;26;7;24
29/11/2011;18;12;24;48;33;58;61;36;45;37;37;52;8;30;61;30;31;55;33;45;24;36;44;20;27
29/11/2011;19;19;42;71;63;77;61;51;64;42;39;66;19;41;79;43;52;88;42;65;60;40;62;45;44
29/11/2011;20;27;37;69;64;72;59;41;68;36;23;59;20;35;67;42;41;77;54;-99;48;25;49;35;26
29/11/2011;21;20;33;54;59;56;43;53;51;36;26;51;32;37;59;40;45;64;49;51;40;22;49;38;31
29/11/2011;22;23;29;52;54;51;42;42;50;39;36;51;35;42;45;41;51;49;50;-99;45;15;51;42;40
29/11/2011;23;24;28;48;42;46;35;40;47;36;35;46;36;49;37;42;52;40;42;46;43;9;48;41;44
29/11/2011;24;27;21;46;36;41;32;38;45;33;28;48;39;41;31;39;50;36;43;47;42;7;46;43;47
30/11/2011;1;32;16;43;35;36;23;33;43;36;42;48;39;33;20;39;49;35;28;44;41;5;47;40;42
30/11/2011;2;29;10;40;28;37;24;29;41;34;41;47;32;29;14;37;44;33;33;38;40;5;39;37;38
30/11/2011;3;23;8;38;29;35;19;27;39;34;39;41;30;30;13;37;44;32;36;33;38;5;36;35;38
30/11/2011;4;21;9;36;25;30;23;26;36;31;42;40;29;27;16;33;42;26;33;32;37;4;35;35;38
30/11/2011;5;21;19;36;22;28;26;25;35;29;38;38;27;25;17;32;42;23;32;27;37;4;34;24;36
30/11/2011;6;21;28;36;27;26;27;31;35;33;40;42;24;26;24;30;37;23;32;31;36;6;33;31;37
30/11/2011;7;23;32;40;24;26;39;30;34;34;41;52;30;26;33;27;38;24;30;33;36;9;33;22;39
30/11/2011;8;22;37;48;23;32;46;33;38;33;46;58;30;31;42;28;44;30;32;38;40;10;36;22;37
30/11/2011;9;24;42;65;32;47;44;41;50;37;83;69;31;36;44;32;56;42;35;48;52;28;46;33;58
30/11/2011;10;23;52;85;46;64;46;53;70;45;117;94;34;-99;57;49;71;47;44;63;54;38;62;48;85
30/11/2011;11;25;79;99;-99;73;43;59;93;-99;114;121;37;45;62;56;86;44;36;95;51;44;72;43;98
30/11/2011;12;25;50;69;-99;90;32;52;95;-99;121;116;30;38;85;71;83;70;24;94;40;50;-99;22;115
30/11/2011;13;15;34;94;-99;103;22;56;106;-99;106;98;30;44;98;37;94;85;41;60;26;63;82;17;88
30/11/2011;14;15;22;80;-99;58;21;36;79;-99;98;94;23;45;59;25;63;77;66;60;17;72;71;11;41
30/11/2011;15;11;20;84;-99;84;35;39;62;17;25;43;23;17;50;22;26;62;54;49;17;61;38;11;32
30/11/2011;16;10;17;57;32;64;42;33;38;21;29;38;18;18;70;21;24;70;45;-99;17;58;27;9;30
30/11/2011;17;11;13;64;37;61;49;34;58;32;45;54;16;23;79;22;27;70;40;-99;18;71;29;10;45
30/11/2011;18;20;34;67;28;92;59;44;74;54;49;72;15;30;92;44;57;84;34;55;29;59;52;21;45
30/11/2011;19;33;48;81;36;95;74;61;86;58;58;81;35;59;96;59;86;118;50;-99;59;56;88;42;45
30/11/2011;20;21;40;71;44;96;76;49;85;54;42;71;41;43;87;48;84;118;70;65;52;54;90;-99;38
30/11/2011;21;28;39;66;52;71;66;56;67;51;52;70;50;55;79;49;53;107;55;61;49;43;84;-99;32
30/11/2011;22;35;41;62;40;75;56;50;62;53;54;59;64;50;62;48;62;73;67;54;50;29;77;-99;51
30/11/2011;23;34;38;59;58;62;54;48;59;48;57;54;62;54;47;43;62;67;68;52;47;23;74;-99;54
30/11/2011;24;32;38;58;52;52;50;47;67;48;58;58;55;47;44;43;70;65;50;49;48;23;77;-99;45
01/12/2011;1;32;42;51;47;51;54;45;66;-99;56;59;54;40;44;35;62;72;43;47;47;20;68;-99;35
01/12/2011;2;26;38;51;39;55;39;40;73;-99;53;58;48;63;27;36;46;63;41;46;49;15;71;-99;36
01/12/2011;3;26;35;49;30;55;22;38;70;35;53;54;41;62;46;38;44;53;38;42;48;15;65;-99;40
01/12/2011;4;27;29;51;29;46;28;29;61;38;47;47;35;43;34;39;43;51;29;41;44;17;61;-99;38
01/12/2011;5;29;37;50;30;42;27;36;58;36;47;57;35;41;20;30;53;44;-99;37;49;10;50;-99;43
01/12/2011;6;29;44;56;26;39;48;43;56;37;46;59;34;42;23;34;48;31;27;42;44;11;52;-99;46
01/12/2011;7;31;46;68;32;40;64;44;57;38;50;59;29;35;43;35;47;38;34;44;42;14;51;-99;48
01/12/2011;8;27;53;62;34;47;65;44;67;44;62;56;39;31;50;39;56;43;-99;51;42;18;53;-99;-99
01/12/2011;9;-99;75;86;44;62;65;62;72;59;91;72;46;37;64;46;67;53;49;69;56;40;74;-99;72
01/12/2011;10;33;88;121;47;83;68;96;90;71;152;89;51;54;75;67;82;82;57;103;68;66;80;-99;96
01/12/2011;11;38;85;149;39;133;69;113;104;84;183;115;35;63;-99;-99;88;123;50;137;74;76;93;-99;115
01/12/2011;12;28;98;173;33;97;88;82;89;87;148;107;20;57;-99;59;77;134;41;135;69;-99;90;-99;105
01/12/2011;13;19;65;115;53;63;107;69;65;45;100;60;15;26;-99;39;44;81;59;102;44;47;48;-99;78
01/12/2011;14;17;42;60;25;60;75;85;45;27;82;47;16;13;-99;29;65;44;38;58;31;57;36;-99;71
01/12/2011;15;14;31;43;12;60;47;46;61;22;28;88;17;35;66;23;64;53;23;50;28;59;42;-99;45
01/12/2011;16;12;25;44;10;78;54;43;66;24;25;60;11;29;65;22;47;61;27;45;21;75;57;-99;38
01/12/2011;17;18;28;46;10;55;40;43;43;23;20;58;11;28;50;25;30;62;35;45;23;66;49;-99;29
01/12/2011;18;32;44;65;20;79;-99;76;62;45;32;60;15;32;60;43;45;73;35;51;41;53;46;-99;60
01/12/2011;19;40;58;-99;34;-99;90;84;106;84;46;98;33;69;89;80;98;157;37;94;74;52;75;-99;44
01/12/2011;20;-99;42;99;52;-99;59;60;98;64;34;103;32;74;91;67;100;82;46;92;71;38;90;-99;49
01/12/2011;21;-99;48;88;48;-99;62;75;96;65;23;78;38;82;78;62;80;87;49;90;69;31;94;-99;59
01/12/2011;22;-99;45;90;37;-99;68;71;94;60;47;78;61;89;71;58;79;89;57;76;69;33;87;-99;64
01/12/2011;23;-99;29;83;54;-99;71;64;91;67;75;79;61;89;49;61;85;80;64;74;61;31;87;-99;70
01/12/2011;24;-99;23;73;41;-99;65;63;83;64;71;71;43;72;28;60;87;88;53;64;60;17;85;-99;70
02/12/2011;1;-99;18;67;42;70;46;58;83;61;71;68;47;54;31;52;65;71;50;58;47;10;78;61;60
02/12/2011;2;-99;12;64;39;66;51;54;76;58;64;74;44;51;41;48;64;64;52;53;44;8;72;56;56
02/12/2011;3;-99;13;64;36;61;43;35;67;53;59;75;39;52;33;46;59;60;56;49;43;8;69;37;55
02/12/2011;4;-99;16;56;34;53;36;27;62;50;61;69;35;49;14;45;55;55;58;34;42;9;61;44;53
02/12/2011;5;-99;17;56;31;51;29;34;58;48;58;64;34;47;19;41;61;49;57;36;49;9;58;26;52
02/12/2011;6;-99;37;64;30;46;42;41;58;48;57;64;37;42;28;43;52;47;51;46;46;10;62;27;51
02/12/2011;7;-99;51;65;34;46;68;49;55;51;58;72;39;35;41;43;-99;49;54;54;54;16;55;22;55
